from_id,to_id,strength,lag_days,polarity,influence_type
evt_1295362557,evt_1295362775,0.75,1,1,thematic
evt_1295362782,evt_1295362785,0.78,1,1,direct
evt_1295362557,evt_1295362785,0.75,1,1,thematic
evt_1295363347,evt_1295362785,0.75,1,1,thematic
evt_1295477144,evt_1295477142,0.693,1,1,direct
evt_1295362557,evt_1295477142,0.681,1,-1,thematic
evt_1295363347,evt_1295477142,0.681,1,-1,thematic
evt_1295477142,evt_1295477143,0.796,1,1,direct
evt_1295477144,evt_1295477143,0.693,1,1,direct
evt_1295362557,evt_1295477143,0.681,1,-1,thematic
evt_1295362557,evt_1295477818,0.681,1,-1,thematic
evt_1295363347,evt_1295477818,0.681,1,-1,thematic
evt_1295362778,evt_1295477818,0.648,1,1,thematic
evt_1295363923,evt_1295477144,0.681,1,1,thematic
evt_1295477142,evt_1295477144,0.646,1,1,direct
evt_1295477143,evt_1295477144,0.646,1,1,direct
evt_1295477144,evt_1295477146,0.693,1,1,thematic
evt_1295363923,evt_1295477146,0.681,1,1,thematic
evt_1295477723,evt_1295477146,0.644,1,1,thematic
evt_1295477146,evt_1295477717,0.778,1,1,direct
evt_1295477144,evt_1295477717,0.693,1,1,thematic
evt_1295363923,evt_1295477717,0.681,1,1,thematic
evt_1295363923,evt_1295574594,0.638,2,1,thematic
evt_1295363550,evt_1295574594,0.638,2,1,thematic
evt_1295363551,evt_1295574594,0.638,2,1,thematic
evt_1295574594,evt_1295574598,0.9,1,1,direct
evt_1295574595,evt_1295574598,0.765,1,1,direct
evt_1295574596,evt_1295574598,0.765,1,1,direct
evt_1295574594,evt_1295574599,0.9,1,1,direct
evt_1295574598,evt_1295574599,0.9,1,1,direct
evt_1295574595,evt_1295574599,0.765,1,1,direct
evt_1295574594,evt_1295574784,0.75,1,1,thematic
evt_1295574598,evt_1295574784,0.75,1,1,thematic
evt_1295574599,evt_1295574784,0.75,1,1,thematic
evt_1295574784,evt_1295574787,0.9,1,1,direct
evt_1295574594,evt_1295574787,0.75,1,1,thematic
evt_1295574598,evt_1295574787,0.75,1,1,thematic
evt_1295363923,evt_1295575432,0.787,2,1,direct
evt_1295574594,evt_1295575432,0.75,1,1,thematic
evt_1295574598,evt_1295575432,0.75,1,1,thematic
evt_1295477142,evt_1295917982,0.504,3,-1,thematic
evt_1295477143,evt_1295917982,0.504,3,-1,thematic
evt_1295477818,evt_1295917982,0.489,3,-1,thematic
evt_1295574594,evt_1295919652,0.638,2,1,thematic
evt_1295574598,evt_1295919652,0.638,2,1,thematic
evt_1295574599,evt_1295919652,0.638,2,1,thematic
evt_1295917982,evt_1296107599,0.582,1,1,thematic
evt_1295574594,evt_1296107599,0.458,3,-1,indirect
evt_1295574598,evt_1296107599,0.458,3,-1,indirect
evt_1296107599,evt_1296107547,0.663,1,1,thematic
evt_1295917982,evt_1296107547,0.582,1,1,thematic
evt_1295574594,evt_1296107547,0.458,3,-1,indirect
evt_1296107599,evt_1296296612,0.593,1,1,thematic
evt_1296107547,evt_1296296612,0.571,1,1,thematic
evt_1295917982,evt_1296296612,0.539,2,1,thematic
evt_1296296612,evt_1296296716,0.664,1,1,thematic
evt_1296107599,evt_1296296716,0.593,1,1,thematic
evt_1296107547,evt_1296296716,0.571,1,1,thematic
evt_1296296612,evt_1296471113,0.595,1,1,thematic
evt_1296296716,evt_1296471113,0.556,1,1,thematic
evt_1296107599,evt_1296471113,0.55,2,1,thematic
evt_1296471113,evt_1296471116,0.687,1,1,thematic
evt_1296296612,evt_1296471116,0.595,1,1,thematic
evt_1296296716,evt_1296471116,0.556,1,1,thematic
evt_1296471113,evt_1296472696,0.687,1,1,thematic
evt_1296471116,evt_1296472696,0.66,1,1,thematic
evt_1296472695,evt_1296472696,0.615,1,1,thematic
evt_1296471113,evt_1296471098,0.687,1,1,thematic
evt_1296471116,evt_1296471098,0.66,1,1,thematic
evt_1296472696,evt_1296471098,0.629,1,1,thematic
evt_1296471113,evt_1296593517,0.618,1,1,thematic
evt_1296471116,evt_1296593517,0.591,1,1,thematic
evt_1296472696,evt_1296593517,0.56,1,1,thematic
evt_1296593517,evt_1296647465,0.629,1,1,thematic
evt_1296471113,evt_1296647465,0.618,1,1,thematic
evt_1296471116,evt_1296647465,0.591,1,1,thematic
evt_1296471113,evt_1296593932,0.468,1,-1,indirect
evt_1296471116,evt_1296593932,0.441,1,-1,indirect
evt_1296472696,evt_1296593932,0.41,1,-1,indirect
evt_1293940317,evt_1293940320,0.765,1,1,direct
evt_1293940318,evt_1293940320,0.765,1,1,direct
evt_1293940319,evt_1293940320,0.765,1,1,direct
evt_1293940320,evt_1293940339,0.9,1,1,direct
evt_1293940317,evt_1293940339,0.765,1,1,direct
evt_1293940318,evt_1293940339,0.765,1,1,direct
evt_1293940314,evt_1293940315,0.9,1,1,direct
evt_1293940320,evt_1293940315,0.6,1,-1,indirect
evt_1293940339,evt_1293940315,0.6,1,-1,indirect
evt_1291707914,evt_1292218304,0.458,3,-1,indirect
evt_1292218304,evt_1292218937,0.75,1,1,thematic
evt_1292218888,evt_1292218937,0.75,1,1,thematic
evt_1292218900,evt_1292218937,0.75,1,1,thematic
evt_1292218304,evt_1292219264,0.75,1,1,thematic
evt_1292218937,evt_1292219264,0.75,1,1,thematic
evt_1291707914,evt_1292219264,0.458,3,-1,indirect
evt_1292218304,evt_1292440437,0.681,1,1,thematic
evt_1292218937,evt_1292440437,0.681,1,1,thematic
evt_1292219264,evt_1292440437,0.681,1,1,thematic
evt_1292440437,evt_1292440438,0.75,1,1,thematic
evt_1292218304,evt_1292440438,0.681,1,1,thematic
evt_1292218937,evt_1292440438,0.681,1,1,thematic
evt_1292440437,evt_1292440736,0.75,1,1,thematic
evt_1292440438,evt_1292440736,0.75,1,1,thematic
evt_1292440300,evt_1292440736,0.75,1,1,thematic
evt_1292440437,evt_1292441561,0.75,1,1,thematic
evt_1292440438,evt_1292441561,0.75,1,1,thematic
evt_1292440736,evt_1292441561,0.75,1,1,thematic
evt_1292440437,evt_1292441562,0.75,1,1,thematic
evt_1292440438,evt_1292441562,0.75,1,1,thematic
evt_1292440736,evt_1292441562,0.75,1,1,thematic
evt_1292440736,evt_1292441576,0.9,1,1,direct
evt_1292440437,evt_1292441576,0.75,1,1,thematic
evt_1292440438,evt_1292441576,0.75,1,1,thematic
evt_1292440437,evt_1292441586,0.75,1,1,thematic
evt_1292440438,evt_1292441586,0.75,1,1,thematic
evt_1292440736,evt_1292441586,0.75,1,1,thematic
evt_1292441586,evt_1292441587,0.9,1,1,direct
evt_1292440437,evt_1292441587,0.75,1,1,thematic
evt_1292440438,evt_1292441587,0.75,1,1,thematic
evt_1292441586,evt_1292441601,0.9,1,1,direct
evt_1292441587,evt_1292441601,0.9,1,1,direct
evt_1292440437,evt_1292441601,0.75,1,1,thematic
evt_1292441586,evt_1292441602,0.9,1,1,direct
evt_1292441587,evt_1292441602,0.9,1,1,direct
evt_1292441601,evt_1292441602,0.9,1,1,direct
evt_1292440437,evt_1292442269,0.75,1,-1,thematic
evt_1292440438,evt_1292442269,0.75,1,-1,thematic
evt_1292440736,evt_1292442269,0.75,1,-1,thematic
evt_1292440437,evt_1292673420,0.681,1,1,thematic
evt_1292440438,evt_1292673420,0.681,1,1,thematic
evt_1292440736,evt_1292673420,0.681,1,1,thematic
evt_1292673420,evt_1292673430,0.75,1,1,thematic
evt_1292440437,evt_1292673430,0.681,1,1,thematic
evt_1292440438,evt_1292673430,0.681,1,1,thematic
evt_1292673420,evt_1292673432,0.75,1,1,thematic
evt_1292673430,evt_1292673432,0.75,1,1,thematic
evt_1292440437,evt_1292673432,0.681,1,1,thematic
evt_1292673420,evt_1292673433,0.75,1,1,thematic
evt_1292673430,evt_1292673433,0.75,1,1,thematic
evt_1292673432,evt_1292673433,0.75,1,1,thematic
evt_1292673420,evt_1292673447,0.75,1,1,thematic
evt_1292673430,evt_1292673447,0.75,1,1,thematic
evt_1292673432,evt_1292673447,0.75,1,1,thematic
evt_1292673447,evt_1292673448,0.75,1,-1,direct
evt_1292673420,evt_1292673448,0.6,1,-1,indirect
evt_1292673430,evt_1292673448,0.6,1,-1,indirect
evt_1292673448,evt_1292673450,0.9,1,1,direct
evt_1292673447,evt_1292673450,0.75,1,-1,direct
evt_1292673420,evt_1292673450,0.6,1,-1,indirect
evt_1292441585,evt_1292673458,0.766,1,-1,direct
evt_1292673420,evt_1292673458,0.75,1,1,thematic
evt_1292673430,evt_1292673458,0.75,1,1,thematic
evt_1292673420,evt_1292673460,0.75,1,-1,thematic
evt_1292673430,evt_1292673460,0.75,1,-1,thematic
evt_1292673432,evt_1292673460,0.75,1,-1,thematic
evt_1292673420,evt_1292673466,0.75,1,1,thematic
evt_1292673430,evt_1292673466,0.75,1,1,thematic
evt_1292673432,evt_1292673466,0.75,1,1,thematic
evt_1292673448,evt_1292673475,0.75,1,1,thematic
evt_1292673450,evt_1292673475,0.75,1,1,thematic
evt_1292673420,evt_1292673475,0.6,1,-1,indirect
evt_1292673448,evt_1292673487,0.75,1,1,thematic
evt_1292673450,evt_1292673487,0.75,1,1,thematic
evt_1292673475,evt_1292673487,0.75,1,1,thematic
evt_1292673487,evt_1292673489,0.9,1,1,direct
evt_1292673488,evt_1292673489,0.895,1,1,direct
evt_1292673448,evt_1292673489,0.75,1,1,thematic
evt_1292673492,evt_1292673493,0.819,1,1,direct
evt_1292673420,evt_1292673493,0.75,1,1,thematic
evt_1292673430,evt_1292673493,0.75,1,1,thematic
evt_1292673448,evt_1292673637,0.75,1,1,thematic
evt_1292673450,evt_1292673637,0.75,1,1,thematic
evt_1292673475,evt_1292673637,0.75,1,1,thematic
evt_1292673466,evt_1292674303,0.9,1,1,direct
evt_1292673420,evt_1292674303,0.75,1,1,thematic
evt_1292673430,evt_1292674303,0.75,1,1,thematic
evt_1292673420,evt_1292674468,0.75,1,-1,thematic
evt_1292673430,evt_1292674468,0.75,1,-1,thematic
evt_1292673432,evt_1292674468,0.75,1,-1,thematic
evt_1292673420,evt_1292674630,0.75,1,1,thematic
evt_1292673430,evt_1292674630,0.75,1,1,thematic
evt_1292673432,evt_1292674630,0.75,1,1,thematic
evt_1292673420,evt_1292675261,0.75,1,-1,thematic
evt_1292673430,evt_1292675261,0.75,1,-1,thematic
evt_1292673432,evt_1292675261,0.75,1,-1,thematic
evt_1292673487,evt_1292673488,0.9,1,1,direct
evt_1292673489,evt_1292673488,0.9,1,1,direct
evt_1292673448,evt_1292673488,0.75,1,1,thematic
evt_1292674468,evt_1292674469,0.9,1,1,direct
evt_1292673420,evt_1292674469,0.75,1,-1,thematic
evt_1292673430,evt_1292674469,0.75,1,-1,thematic
evt_1292674468,evt_1292673468,0.9,1,-1,direct
evt_1292674469,evt_1292673468,0.888,1,-1,direct
evt_1292673430,evt_1292673468,0.75,1,1,thematic
evt_1292673432,evt_1293028709,0.638,2,1,thematic
evt_1292673433,evt_1293028709,0.638,2,1,thematic
evt_1292673447,evt_1293028709,0.638,2,1,thematic
evt_1293028709,evt_1293028728,0.75,1,1,thematic
evt_1292673433,evt_1293028728,0.638,2,1,thematic
evt_1292673447,evt_1293028728,0.638,2,1,thematic
evt_1293028728,evt_1293028731,0.9,1,1,direct
evt_1293028729,evt_1293028731,0.867,1,1,direct
evt_1293028730,evt_1293028731,0.789,1,1,direct
evt_1293028728,evt_1293028732,0.9,1,1,direct
evt_1293028731,evt_1293028732,0.9,1,1,direct
evt_1293028729,evt_1293028732,0.867,1,1,direct
evt_1292673460,evt_1293029065,0.787,2,-1,direct
evt_1293028709,evt_1293029065,0.75,1,1,thematic
evt_1293028728,evt_1293029065,0.75,1,1,thematic
evt_1293028709,evt_1293028713,0.75,1,1,thematic
evt_1293028728,evt_1293028713,0.75,1,1,thematic
evt_1293028731,evt_1293028713,0.75,1,1,thematic
evt_1293028709,evt_1293028719,0.75,1,-1,thematic
evt_1293028728,evt_1293028719,0.75,1,-1,thematic
evt_1293028731,evt_1293028719,0.75,1,-1,thematic
evt_1293028728,evt_1293028729,0.9,1,1,direct
evt_1293028731,evt_1293028729,0.9,1,1,direct
evt_1293028732,evt_1293028729,0.9,1,1,direct
evt_1293028709,evt_1293028186,0.75,1,1,thematic
evt_1293028728,evt_1293028186,0.75,1,1,thematic
evt_1293028731,evt_1293028186,0.75,1,1,thematic
evt_1293028709,evt_1293154377,0.681,1,1,thematic
evt_1293028728,evt_1293154377,0.681,1,1,thematic
evt_1293028731,evt_1293154377,0.681,1,1,thematic
evt_1293154377,evt_1293153943,0.75,1,1,thematic
evt_1293028709,evt_1293153943,0.681,1,1,thematic
evt_1293028728,evt_1293153943,0.681,1,1,thematic
evt_1293154377,evt_1293154371,0.75,1,1,thematic
evt_1293153943,evt_1293154371,0.715,1,1,thematic
evt_1293028709,evt_1293154371,0.681,1,1,thematic
evt_1293734647,evt_1293734658,0.75,1,1,thematic
evt_1293154377,evt_1293734658,0.608,3,1,thematic
evt_1293153943,evt_1293734658,0.572,3,1,thematic
evt_1293734658,evt_1293734659,0.9,1,1,direct
evt_1293734647,evt_1293734659,0.75,1,1,thematic
evt_1293154377,evt_1293734659,0.608,3,1,thematic
evt_1293734658,evt_1293734812,0.9,1,1,direct
evt_1293734659,evt_1293734812,0.9,1,1,direct
evt_1293734647,evt_1293734812,0.75,1,1,thematic
evt_1293734658,evt_1293734813,0.9,1,1,direct
evt_1293734659,evt_1293734813,0.9,1,1,direct
evt_1293734812,evt_1293734813,0.9,1,1,direct
evt_1293734658,evt_1293734814,0.9,1,-1,direct
evt_1293734659,evt_1293734814,0.9,1,-1,direct
evt_1293734812,evt_1293734814,0.9,1,-1,direct
evt_1293734647,evt_1293940454,0.681,1,1,thematic
evt_1293734658,evt_1293940454,0.681,1,1,thematic
evt_1293734659,evt_1293940454,0.681,1,1,thematic
evt_1293940454,evt_1293941231,0.75,1,1,thematic
evt_1293734647,evt_1293941231,0.681,1,1,thematic
evt_1293734658,evt_1293941231,0.681,1,1,thematic
evt_1293940454,evt_1293941241,0.75,1,1,thematic
evt_1293941231,evt_1293941241,0.75,1,1,thematic
evt_1293734647,evt_1293941241,0.681,1,1,thematic
evt_1293734661,evt_1293941267,0.771,1,-1,direct
evt_1293940454,evt_1293941267,0.75,1,1,thematic
evt_1293941231,evt_1293941267,0.75,1,1,thematic
evt_1293941267,evt_1293941533,0.897,1,1,direct
evt_1293734661,evt_1293941533,0.771,1,-1,direct
evt_1293940454,evt_1293941533,0.75,1,1,thematic
evt_1293940454,evt_1293941228,0.75,1,1,thematic
evt_1293941231,evt_1293941228,0.75,1,1,thematic
evt_1293941241,evt_1293941228,0.75,1,1,thematic
evt_1293940454,evt_1294140545,0.531,1,-1,indirect
evt_1293941231,evt_1294140545,0.531,1,-1,indirect
evt_1293941241,evt_1294140545,0.531,1,-1,indirect
evt_1294328907,evt_1294389082,0.623,1,-1,thematic
evt_1293940454,evt_1294389082,0.608,3,1,thematic
evt_1293941231,evt_1294389082,0.608,3,1,thematic
evt_1294389082,evt_1294389193,0.9,1,1,direct
evt_1294328907,evt_1294389193,0.623,1,-1,thematic
evt_1293940454,evt_1294389193,0.608,3,1,thematic
evt_1294389082,evt_1294389385,0.75,1,1,thematic
evt_1294389193,evt_1294389385,0.75,1,1,thematic
evt_1293940454,evt_1294389385,0.608,3,1,thematic
evt_1294389385,evt_1294389386,0.867,1,1,direct
evt_1294389082,evt_1294389386,0.75,1,1,thematic
evt_1294389193,evt_1294389386,0.75,1,1,thematic
evt_1294389082,evt_1294781244,0.638,2,1,thematic
evt_1294389193,evt_1294781244,0.638,2,1,thematic
evt_1294389385,evt_1294781244,0.605,2,1,thematic
evt_1294781244,evt_1294781245,0.9,1,-1,direct
evt_1294389082,evt_1294781245,0.638,2,-1,thematic
evt_1294389193,evt_1294781245,0.638,2,-1,thematic
evt_1294781244,evt_1294781618,0.75,1,1,thematic
evt_1294781245,evt_1294781618,0.75,1,-1,thematic
evt_1294389082,evt_1294781618,0.638,2,1,thematic
evt_1294781244,evt_1294781624,0.75,1,1,thematic
evt_1294781245,evt_1294781624,0.75,1,-1,thematic
evt_1294781618,evt_1294781624,0.75,1,1,thematic
evt_1294781244,evt_1294781630,0.75,1,-1,thematic
evt_1294781245,evt_1294781630,0.75,1,1,thematic
evt_1294781618,evt_1294781630,0.75,1,-1,thematic
evt_1294781244,evt_1294781643,0.9,1,1,direct
evt_1294781245,evt_1294781643,0.9,1,-1,direct
evt_1294781618,evt_1294781643,0.75,1,1,thematic
evt_1294781244,evt_1294781704,0.75,1,1,thematic
evt_1294781245,evt_1294781704,0.75,1,-1,thematic
evt_1294781618,evt_1294781704,0.75,1,1,thematic
evt_1294781704,evt_1294781706,0.9,1,1,direct
evt_1294781705,evt_1294781706,0.844,1,1,direct
evt_1294781244,evt_1294781706,0.75,1,1,thematic
evt_1294781244,evt_1294985393,0.681,1,1,thematic
evt_1294781245,evt_1294985393,0.681,1,-1,thematic
evt_1294781618,evt_1294985393,0.681,1,1,thematic
evt_1294985393,evt_1294986296,0.9,1,1,direct
evt_1294781244,evt_1294986296,0.681,1,1,thematic
evt_1294781245,evt_1294986296,0.681,1,-1,thematic
evt_1294985393,evt_1295078320,0.6,1,-1,indirect
evt_1294986296,evt_1295078320,0.6,1,-1,indirect
evt_1294781244,evt_1295078320,0.531,1,-1,indirect
evt_1295078320,evt_1295078322,0.9,1,1,direct
evt_1294985393,evt_1295078322,0.6,1,-1,indirect
evt_1294986296,evt_1295078322,0.6,1,-1,indirect
evt_1294985393,evt_1295185685,0.681,1,1,thematic
evt_1294986296,evt_1295185685,0.681,1,1,thematic
evt_1294781244,evt_1295185685,0.638,2,1,thematic
evt_1295185685,evt_1295185688,0.9,1,1,direct
evt_1294985393,evt_1295185688,0.681,1,1,thematic
evt_1294986296,evt_1295185688,0.681,1,1,thematic
evt_1295185685,evt_1295185846,0.9,1,1,direct
evt_1295185688,evt_1295185846,0.9,1,1,direct
evt_1294985393,evt_1295185846,0.681,1,1,thematic
evt_1295185685,evt_1295185686,0.9,1,1,direct
evt_1295185688,evt_1295185686,0.9,1,1,direct
evt_1295185846,evt_1295185686,0.9,1,1,direct
evt_1295185685,evt_1295363124,0.681,1,1,thematic
evt_1295185688,evt_1295363124,0.681,1,1,thematic
evt_1295185846,evt_1295363124,0.681,1,1,thematic
evt_1295363124,evt_1295363189,0.9,1,1,direct
evt_1295185685,evt_1295363189,0.681,1,1,thematic
evt_1295185688,evt_1295363189,0.681,1,1,thematic
evt_1295078320,evt_1295363568,0.638,2,1,thematic
evt_1295078322,evt_1295363568,0.638,2,1,thematic
evt_1295363124,evt_1295363568,0.6,1,-1,indirect
evt_1295363568,evt_1295363569,0.9,1,1,direct
evt_1295078320,evt_1295363569,0.638,2,1,thematic
evt_1295078322,evt_1295363569,0.638,2,1,thematic
evt_1295363124,evt_1295363174,0.75,1,-1,thematic
evt_1295363189,evt_1295363174,0.75,1,-1,thematic
evt_1295185685,evt_1295363174,0.681,1,-1,thematic
evt_1296107772,evt_1296107766,0.721,1,1,thematic
evt_1296107772,evt_1296296031,0.502,1,-1,indirect
evt_1296107766,evt_1296296031,0.485,1,-1,indirect
evt_1296296031,evt_1296296032,0.75,1,1,thematic
evt_1296107772,evt_1296296032,0.502,1,-1,indirect
evt_1296107766,evt_1296296032,0.485,1,-1,indirect
evt_1296296511,evt_1296296546,0.75,1,1,thematic
evt_1296107555,evt_1296296546,0.681,1,-1,thematic
evt_1296107563,evt_1296296546,0.681,1,-1,thematic
evt_1296296031,evt_1296296784,0.75,1,1,thematic
evt_1296296032,evt_1296296784,0.75,1,1,thematic
evt_1296296546,evt_1296296784,0.75,1,-1,direct
evt_1296296031,evt_1296471775,0.681,1,1,thematic
evt_1296296032,evt_1296471775,0.681,1,1,thematic
evt_1296296784,evt_1296471775,0.681,1,1,thematic
evt_1296296546,evt_1296593643,0.638,2,1,thematic
evt_1296107772,evt_1296593643,0.579,3,1,thematic
evt_1296107766,evt_1296593643,0.562,3,1,thematic
evt_1296593643,evt_1296593655,0.75,1,1,thematic
evt_1296296546,evt_1296593655,0.638,2,1,thematic
evt_1296296015,evt_1296593655,0.638,2,1,thematic
evt_1291632392,evt_1291783487,0.681,1,1,thematic
evt_1291783487,evt_1291783498,0.75,1,1,thematic
evt_1291707785,evt_1291783498,0.696,1,1,direct
evt_1291707786,evt_1291783498,0.696,1,1,direct
evt_1291783487,evt_1291783503,0.6,1,1,indirect
evt_1291783498,evt_1291783503,0.6,1,1,indirect
evt_1291633304,evt_1291783503,0.546,1,-1,thematic
evt_1291783487,evt_1291783506,0.75,1,1,thematic
evt_1291783498,evt_1291783506,0.75,1,1,thematic
evt_1291783503,evt_1291783506,0.75,1,1,direct
evt_1291783498,evt_1291784457,0.9,1,1,direct
evt_1291783487,evt_1291784457,0.75,1,1,thematic
evt_1291783506,evt_1291784457,0.75,1,1,thematic
evt_1291783503,evt_1291783502,0.9,1,1,direct
evt_1291783506,evt_1291783502,0.75,1,1,direct
evt_1291783487,evt_1291783502,0.6,1,1,indirect
evt_1291783503,evt_1291783504,0.9,1,1,direct
evt_1291783502,evt_1291783504,0.858,1,1,direct
evt_1291783506,evt_1291783504,0.75,1,1,direct
evt_1291783506,evt_1291783505,0.9,1,1,direct
evt_1291783487,evt_1291783505,0.75,1,1,thematic
evt_1291783498,evt_1291783505,0.75,1,1,thematic
evt_1291783506,evt_1291783507,0.9,1,1,direct
evt_1291783505,evt_1291783507,0.858,1,1,direct
evt_1291783487,evt_1291783507,0.75,1,1,thematic
evt_1291783506,evt_1291783508,0.9,1,1,direct
evt_1291783505,evt_1291783508,0.858,1,1,direct
evt_1291783507,evt_1291783508,0.858,1,1,direct
evt_1291783503,evt_1291995542,0.681,1,-1,thematic
evt_1291783502,evt_1291995542,0.639,1,-1,thematic
evt_1291783504,evt_1291995542,0.639,1,-1,thematic
evt_1291783487,evt_1291995587,0.681,1,1,thematic
evt_1291783498,evt_1291995587,0.681,1,1,thematic
evt_1291783506,evt_1291995587,0.681,1,1,thematic
evt_1291995587,evt_1291995592,0.75,1,1,thematic
evt_1291783487,evt_1291995592,0.681,1,1,thematic
evt_1291783498,evt_1291995592,0.681,1,1,thematic
evt_1291995542,evt_1291995565,0.75,1,1,thematic
evt_1291783503,evt_1291995565,0.681,1,-1,thematic
evt_1291783502,evt_1291995565,0.639,1,-1,thematic
evt_1291995542,evt_1291995552,0.75,1,1,thematic
evt_1291995565,evt_1291995552,0.713,1,1,thematic
evt_1291783503,evt_1291995552,0.681,1,-1,thematic
evt_1291995587,evt_1291995579,0.75,1,1,thematic
evt_1291995592,evt_1291995579,0.713,1,1,thematic
evt_1291783487,evt_1291995579,0.681,1,1,thematic
evt_1291995587,evt_1291995584,0.75,1,1,thematic
evt_1291995592,evt_1291995584,0.713,1,1,thematic
evt_1291995579,evt_1291995584,0.698,1,1,thematic
evt_1291995587,evt_1292218260,0.681,1,1,thematic
evt_1291995592,evt_1292218260,0.644,1,1,thematic
evt_1291783487,evt_1292218260,0.638,2,1,thematic
evt_1291995542,evt_1292218888,0.681,1,1,thematic
evt_1291995565,evt_1292218888,0.644,1,1,thematic
evt_1291783503,evt_1292218888,0.638,2,-1,thematic
evt_1292218888,evt_1292218900,0.75,1,1,thematic
evt_1291995542,evt_1292218900,0.681,1,1,thematic
evt_1291995565,evt_1292218900,0.644,1,1,thematic
evt_1292218260,evt_1292218911,0.75,1,1,thematic
evt_1291995587,evt_1292218911,0.681,1,1,thematic
evt_1291995592,evt_1292218911,0.644,1,1,thematic
evt_1292218260,evt_1292218912,0.75,1,1,thematic
evt_1292218911,evt_1292218912,0.75,1,1,thematic
evt_1291995587,evt_1292218912,0.681,1,1,thematic
evt_1292218888,evt_1292218901,0.75,1,1,thematic
evt_1292218900,evt_1292218901,0.75,1,1,thematic
evt_1292218937,evt_1292218901,0.75,1,1,thematic
evt_1292218260,evt_1292218920,0.75,1,1,thematic
evt_1292218911,evt_1292218920,0.75,1,1,thematic
evt_1292218912,evt_1292218920,0.75,1,1,thematic
evt_1292218260,evt_1292441153,0.681,1,1,thematic
evt_1292218911,evt_1292441153,0.681,1,1,thematic
evt_1292218912,evt_1292441153,0.681,1,1,thematic
evt_1292441153,evt_1292441167,0.75,1,1,thematic
evt_1292218260,evt_1292441167,0.681,1,1,thematic
