from_id,to_id,relevance_score
evt_1291708441,topic_security,1.0
evt_1291708442,topic_politics,0.8
evt_1291708443,topic_politics,0.8
evt_1291708444,topic_politics,0.82
evt_1291708445,topic_politics,0.82
evt_1291708446,topic_politics,0.864
evt_1291708447,topic_politics,0.82
evt_1291708448,topic_politics,0.808
evt_1291708449,topic_security,1.0
evt_1291708450,topic_security,1.0
evt_1291708451,topic_politics,0.838
evt_1291708452,topic_politics,0.838
evt_1291708453,topic_politics,0.838
evt_1291708454,topic_politics,0.92
evt_1291708455,topic_security,1.0
evt_1291708456,topic_security,1.0
evt_1291708457,topic_politics,0.8
evt_1291708458,topic_politics,0.8
evt_1291708459,topic_politics,0.808
evt_1291708460,topic_politics,0.868
evt_1291708461,topic_politics,0.88
evt_1291708462,topic_politics,0.88
evt_1291708463,topic_politics,0.88
evt_1291708464,topic_politics,0.88
evt_1291708465,topic_politics,0.88
evt_1291708466,topic_politics,0.868
evt_1291708467,topic_politics,0.868
evt_1291708468,topic_politics,0.96
evt_1291708469,topic_politics,0.9
evt_1291708470,topic_politics,0.84
evt_1291708471,topic_politics,0.84
evt_1291708472,topic_politics,0.84
evt_1291708473,topic_politics,0.84
evt_1291708474,topic_politics,0.84
evt_1291708475,topic_politics,0.84
evt_1291708476,topic_politics,0.9
evt_1291708477,topic_politics,0.9
evt_1291708478,topic_politics,0.888
evt_1291708479,topic_security,0.9
evt_1291708480,topic_security,0.9
evt_1291708481,topic_security,1.0
evt_1291708482,topic_security,1.0
evt_1291708483,topic_politics,0.84
evt_1291708484,topic_politics,0.84
evt_1291708485,topic_security,0.9
evt_1291708486,topic_security,1.0
evt_1291708487,topic_politics,0.856
evt_1291708488,topic_security,0.9
evt_1291708489,topic_security,0.98
evt_1291708490,topic_security,0.98
evt_1291708491,topic_politics,0.8
evt_1291708492,topic_politics,0.808
evt_1291708493,topic_security,1.0
evt_1291708494,topic_security,1.0
evt_1291708495,topic_security,1.0
evt_1291708496,topic_politics,0.88
evt_1291708497,topic_politics,0.838
evt_1291708498,topic_politics,0.856
evt_1291708499,topic_politics,0.856
evt_1291708500,topic_politics,0.856
evt_1291708501,topic_politics,0.838
evt_1291708502,topic_politics,0.838
evt_1291708503,topic_politics,0.88
evt_1291708504,topic_politics,0.88
evt_1291708505,topic_politics,0.8
evt_1291708506,topic_politics,0.8
evt_1291708507,topic_politics,0.856
evt_1291708508,topic_politics,0.87
evt_1291708509,topic_politics,0.87
evt_1291708510,topic_politics,0.868
evt_1291708511,topic_politics,0.92
evt_1291708512,topic_politics,0.9
evt_1291708513,topic_security,1.0
evt_1291708514,topic_politics,0.8
evt_1291708515,topic_politics,0.8
evt_1291708516,topic_politics,0.86
evt_1291708517,topic_politics,0.86
evt_1291708518,topic_politics,0.82
evt_1291708519,topic_politics,0.82
evt_1291708520,topic_politics,0.82
evt_1291708521,topic_politics,0.838
evt_1291708522,topic_politics,0.94
evt_1291708523,topic_politics,0.94
evt_1291708524,topic_politics,0.94
evt_1291708525,topic_politics,0.94
evt_1291708526,topic_politics,0.9
evt_1291708527,topic_politics,0.9
evt_1291708528,topic_security,0.98
evt_1291708529,topic_security,1.0
evt_1291708530,topic_security,1.0
evt_1291708531,topic_security,1.0
evt_1291708532,topic_security,1.0
evt_1291708533,topic_security,1.0
evt_1291708534,topic_security,1.0
evt_1291708535,topic_security,1.0
evt_1291708536,topic_security,1.0
evt_1291708537,topic_security,1.0
evt_1291708538,topic_security,1.0
evt_1291708539,topic_politics,0.88
evt_1291708540,topic_politics,0.88
evt_1291708541,topic_politics,0.856
evt_1291708542,topic_politics,0.856
evt_1291708543,topic_politics,0.84
evt_1291708544,topic_security,0.9
evt_1291708545,topic_security,0.9
evt_1291708546,topic_politics,0.86
evt_1291708547,topic_politics,0.868
evt_1291708548,topic_politics,0.92
evt_1291708549,topic_security,0.9
evt_1291708550,topic_security,0.9
evt_1291708551,topic_politics,0.94
evt_1291708552,topic_politics,0.888
evt_1291708553,topic_security,0.98
evt_1291708554,topic_security,0.98
evt_1291708555,topic_politics,0.84
evt_1291708556,topic_politics,0.84
evt_1291708557,topic_politics,0.86
evt_1291708558,topic_politics,0.856
evt_1291708559,topic_politics,0.856
evt_1291708560,topic_politics,0.92
evt_1291708561,topic_politics,0.9
evt_1291708562,topic_politics,0.9
evt_1291708563,topic_politics,0.948
evt_1291708564,topic_politics,0.8
evt_1291708565,topic_politics,0.86
evt_1291708566,topic_politics,0.868
evt_1291708567,topic_security,1.0
evt_1291708568,topic_politics,0.8
evt_1291708569,topic_politics,0.86
evt_1291708570,topic_politics,0.86
evt_1291708571,topic_politics,0.868
evt_1291708572,topic_politics,0.868
evt_1291708573,topic_politics,0.94
evt_1291708574,topic_politics,0.88
evt_1291708575,topic_politics,0.838
evt_1291708576,topic_security,0.98
evt_1291708577,topic_security,0.98
evt_1291708578,topic_security,0.98
evt_1291708579,topic_politics,0.868
evt_1291708580,topic_politics,0.8
evt_1291708581,topic_politics,0.8
evt_1291708582,topic_politics,0.868
evt_1291708583,topic_politics,0.8
evt_1291708584,topic_security,1.0
evt_1291708585,topic_politics,0.82
evt_1291708586,topic_politics,0.82
evt_1291708587,topic_politics,0.838
evt_1291708588,topic_politics,0.92
evt_1291708589,topic_politics,0.8
evt_1291708590,topic_politics,0.868
evt_1291708591,topic_politics,0.8
evt_1291708592,topic_politics,0.8
evt_1291708593,topic_politics,0.9
evt_1291708594,topic_politics,0.948
evt_1291708595,topic_politics,0.82
evt_1291708596,topic_politics,0.94
evt_1291708597,topic_politics,0.8
evt_1291708598,topic_politics,0.82
evt_1291708599,topic_politics,0.82
evt_1291708600,topic_politics,0.82
evt_1291708601,topic_politics,0.82
evt_1291708602,topic_politics,0.82
evt_1291708603,topic_politics,0.84
evt_1291708604,topic_politics,0.84
evt_1291708605,topic_politics,0.856
evt_1291708606,topic_politics,0.856
evt_1291708607,topic_politics,0.868
evt_1291783151,topic_politics,0.8
evt_1291783152,topic_politics,0.8
evt_1291783153,topic_politics,0.8
evt_1291783154,topic_politics,0.8
evt_1291783155,topic_politics,0.8
evt_1291783156,topic_politics,0.8
evt_1291783157,topic_politics,0.8
evt_1291783158,topic_politics,0.8
evt_1291783159,topic_politics,0.8
evt_1291783160,topic_politics,0.8
evt_1291783161,topic_politics,0.8
evt_1291783162,topic_politics,0.8
evt_1291783163,topic_politics,0.8
evt_1291783164,topic_security,1.0
evt_1291783165,topic_security,1.0
evt_1291783166,topic_politics,0.86
evt_1291783167,topic_security,1.0
evt_1291783168,topic_security,1.0
evt_1291783169,topic_politics,0.86
evt_1291783170,topic_politics,0.86
evt_1291783171,topic_security,1.0
evt_1291783172,topic_security,1.0
evt_1291783173,topic_politics,0.88
evt_1291783174,topic_politics,0.856
evt_1291783175,topic_politics,0.888
evt_1291783176,topic_security,0.88
evt_1291783177,topic_politics,0.856
evt_1291783178,topic_politics,0.838
evt_1291783179,topic_politics,0.88
evt_1291783180,topic_politics,0.838
evt_1291783181,topic_politics,0.838
evt_1291783182,topic_politics,0.96
evt_1291783183,topic_politics,0.88
evt_1291783184,topic_security,1.0
evt_1291783185,topic_politics,0.838
evt_1291783186,topic_politics,0.86
evt_1291783187,topic_politics,0.88
evt_1291783188,topic_politics,0.838
evt_1291783189,topic_politics,0.856
evt_1291783190,topic_politics,0.87
evt_1291783191,topic_politics,0.92
evt_1291783192,topic_politics,0.94
evt_1291783193,topic_security,0.9
evt_1291783194,topic_security,1.0
evt_1291783195,topic_security,1.0
evt_1291783196,topic_security,1.0
evt_1291783197,topic_security,1.0
evt_1291783198,topic_politics,0.87
evt_1291783199,topic_politics,0.868
evt_1291783200,topic_politics,0.88
evt_1291783201,topic_politics,0.856
evt_1291783202,topic_politics,0.856
evt_1291783203,topic_politics,0.856
evt_1291783204,topic_politics,0.856
evt_1291783205,topic_politics,0.9
evt_1291783206,topic_politics,0.84
evt_1291783207,topic_security,1.0
evt_1291783208,topic_politics,0.838
evt_1291783209,topic_politics,0.86
evt_1291783210,topic_politics,0.86
evt_1291783211,topic_politics,0.86
evt_1291783212,topic_politics,0.856
evt_1291783213,topic_politics,0.856
evt_1291783214,topic_security,0.9
evt_1291783215,topic_politics,0.8
evt_1291783216,topic_politics,0.82
evt_1291783217,topic_politics,0.82
evt_1291783218,topic_politics,0.82
evt_1291783219,topic_security,1.0
evt_1291783220,topic_security,1.0
evt_1291783221,topic_politics,0.8
evt_1291783222,topic_politics,0.88
evt_1291783223,topic_politics,0.838
evt_1291783224,topic_politics,0.868
evt_1291783225,topic_politics,0.8
evt_1291783226,topic_politics,0.8
evt_1291783227,topic_politics,0.86
evt_1291783228,topic_politics,0.88
evt_1291783229,topic_politics,0.838
evt_1291783230,topic_politics,0.868
evt_1291783231,topic_politics,0.868
evt_1291783232,topic_politics,0.84
evt_1291783233,topic_politics,0.84
evt_1291783234,topic_politics,0.84
evt_1291783235,topic_politics,0.84
evt_1291783236,topic_politics,0.88
evt_1291783237,topic_politics,0.888
evt_1291783238,topic_politics,0.888
evt_1291783239,topic_politics,0.888
evt_1291783240,topic_politics,0.888
evt_1291783241,topic_politics,0.888
evt_1291783242,topic_politics,0.94
evt_1291783243,topic_security,0.88
evt_1291783244,topic_security,1.0
evt_1291783245,topic_security,1.0
evt_1291783246,topic_security,1.0
evt_1291783247,topic_politics,0.838
evt_1291783248,topic_politics,0.838
evt_1291783249,topic_politics,0.856
evt_1291783250,topic_politics,0.84
evt_1291783251,topic_security,1.0
evt_1291783252,topic_security,1.0
evt_1291783253,topic_politics,0.856
evt_1291783254,topic_politics,0.84
evt_1291783255,topic_politics,0.86
evt_1291783256,topic_politics,0.86
evt_1291783257,topic_politics,0.84
evt_1291783258,topic_politics,0.84
evt_1291783259,topic_security,1.0
evt_1291783260,topic_politics,0.948
evt_1291783261,topic_politics,0.948
evt_1291783262,topic_politics,0.856
evt_1291783263,topic_politics,0.94
evt_1291783264,topic_politics,0.868
evt_1291783265,topic_politics,0.868
evt_1291783266,topic_politics,0.948
evt_1291783267,topic_security,1.0
evt_1291783268,topic_politics,0.86
evt_1291783269,topic_politics,0.8
evt_1291783270,topic_politics,0.82
evt_1291783271,topic_politics,0.88
evt_1291783272,topic_politics,0.856
evt_1291783273,topic_politics,0.856
evt_1291783274,topic_politics,0.856
evt_1291783275,topic_politics,0.838
evt_1291783276,topic_politics,0.838
evt_1291783277,topic_politics,0.88
evt_1291783278,topic_politics,0.82
evt_1291783279,topic_politics,0.82
evt_1291783280,topic_politics,0.82
evt_1291783281,topic_politics,0.82
evt_1291783282,topic_politics,0.82
evt_1291783283,topic_politics,0.82
evt_1291783284,topic_politics,0.82
evt_1291783285,topic_politics,0.838
evt_1291783286,topic_politics,0.856
evt_1291783287,topic_politics,0.856
evt_1291783288,topic_politics,0.856
evt_1291783289,topic_politics,0.856
evt_1291783290,topic_politics,0.868
evt_1291783291,topic_politics,0.92
evt_1291783292,topic_politics,0.92
evt_1291783293,topic_politics,0.94
evt_1291783294,topic_politics,0.84
evt_1291783295,topic_politics,0.84
evt_1291783296,topic_politics,0.84
evt_1291783297,topic_politics,0.84
evt_1291783298,topic_politics,0.888
evt_1291783299,topic_politics,0.888
evt_1291783300,topic_politics,0.888
evt_1291783301,topic_politics,0.94
evt_1291783302,topic_politics,0.94
evt_1291783303,topic_politics,0.94
evt_1291783304,topic_politics,0.94
evt_1291783305,topic_security,0.9
evt_1291783306,topic_security,1.0
evt_1291783307,topic_security,1.0
evt_1291783308,topic_security,1.0
evt_1291783309,topic_security,1.0
evt_1291783310,topic_security,1.0
evt_1291783311,topic_security,1.0
evt_1291783312,topic_security,1.0
evt_1291783313,topic_security,1.0
evt_1291783314,topic_security,1.0
evt_1291783315,topic_politics,0.888
evt_1291783316,topic_security,1.0
evt_1291783317,topic_politics,0.82
evt_1291783318,topic_security,1.0
evt_1291783319,topic_security,1.0
evt_1291783320,topic_security,0.944
evt_1291783321,topic_security,1.0
evt_1291783322,topic_security,0.98
evt_1291783323,topic_security,0.98
evt_1291783324,topic_politics,0.94
evt_1291783325,topic_politics,0.94
evt_1291783326,topic_politics,0.94
evt_1291783327,topic_politics,0.98
evt_1291783328,topic_politics,0.98
evt_1291783329,topic_security,0.944
evt_1291783330,topic_security,0.944
evt_1291783331,topic_security,1.0
evt_1291783332,topic_security,1.0
evt_1291783333,topic_security,0.944
evt_1291783334,topic_security,0.98
evt_1291783335,topic_politics,0.98
evt_1291783336,topic_politics,0.98
evt_1291783337,topic_politics,0.94
evt_1291783338,topic_politics,0.98
evt_1291783339,topic_politics,0.98
evt_1291783340,topic_politics,0.88
evt_1291783341,topic_politics,0.868
evt_1291783342,topic_politics,0.904
evt_1291783343,topic_politics,0.8
evt_1291783344,topic_security,0.88
evt_1291783345,topic_security,0.88
evt_1291783346,topic_politics,0.856
evt_1291783347,topic_politics,0.808
evt_1291783348,topic_politics,0.868
evt_1291783349,topic_security,0.88
evt_1291783350,topic_security,0.88
evt_1291783351,topic_security,0.984
evt_1291783352,topic_security,0.984
evt_1291783353,topic_security,1.0
evt_1291783354,topic_security,1.0
evt_1291783355,topic_security,1.0
evt_1291783356,topic_security,1.0
evt_1291783357,topic_politics,0.806
evt_1291783358,topic_politics,0.806
evt_1291783359,topic_politics,0.806
evt_1291783360,topic_politics,0.806
evt_1291783361,topic_politics,0.806
evt_1291783362,topic_politics,0.806
evt_1291783363,topic_politics,0.928
evt_1291783364,topic_politics,0.928
evt_1291783365,topic_security,1.0
evt_1291783366,topic_security,1.0
evt_1291783367,topic_politics,0.82
evt_1291783368,topic_politics,0.808
evt_1291783369,topic_politics,0.868
evt_1291783370,topic_security,0.99
evt_1291783371,topic_politics,0.8
evt_1291783372,topic_politics,0.802
evt_1291783373,topic_politics,0.86
evt_1291783374,topic_politics,0.86
evt_1291783375,topic_politics,0.86
evt_1291783376,topic_politics,0.838
evt_1291783377,topic_politics,0.87
evt_1291783378,topic_politics,0.9
evt_1291783379,topic_politics,0.9
evt_1291783380,topic_politics,0.8
evt_1291783381,topic_politics,0.8
evt_1291783382,topic_politics,0.8
evt_1291783383,topic_politics,0.856
evt_1291783384,topic_politics,0.856
evt_1291783385,topic_politics,0.8
evt_1291783386,topic_politics,0.8
evt_1291783387,topic_politics,0.8
evt_1291783388,topic_politics,0.8
evt_1291783389,topic_politics,0.8
evt_1291783390,topic_politics,0.838
evt_1291783391,topic_politics,0.838
evt_1291783392,topic_politics,0.838
evt_1291783393,topic_security,0.9
evt_1291783394,topic_security,0.9
evt_1291783395,topic_politics,0.8
evt_1291783396,topic_politics,0.8
evt_1291783397,topic_politics,0.8
evt_1291783398,topic_politics,0.838
evt_1291783399,topic_politics,0.838
evt_1291783400,topic_politics,0.838
evt_1291783401,topic_politics,0.8
evt_1291783402,topic_politics,0.8
evt_1291783403,topic_politics,0.8
evt_1291783404,topic_politics,0.838
evt_1291783405,topic_politics,0.838
evt_1291783406,topic_politics,0.838
evt_1291783407,topic_politics,0.86
evt_1291783408,topic_politics,0.888
evt_1291783409,topic_politics,0.84
evt_1291783410,topic_politics,0.84
evt_1291783411,topic_politics,0.8
evt_1291783412,topic_politics,0.93
evt_1291783413,topic_politics,0.93
evt_1291783414,topic_politics,0.93
evt_1291783415,topic_politics,0.87
evt_1291783416,topic_politics,0.838
evt_1291783417,topic_politics,0.838
evt_1291783418,topic_politics,0.838
evt_1291783419,topic_politics,0.856
evt_1291783420,topic_politics,0.84
evt_1291783421,topic_politics,0.868
evt_1291783422,topic_politics,0.8
evt_1291783423,topic_politics,0.8
evt_1291783424,topic_politics,0.8
evt_1291783425,topic_politics,0.808
evt_1291783426,topic_politics,0.856
evt_1291783427,topic_politics,0.868
evt_1291783428,topic_politics,0.868
evt_1291783429,topic_politics,0.868
evt_1291783430,topic_politics,0.868
evt_1291783431,topic_politics,0.92
evt_1291783432,topic_politics,0.84
evt_1291783433,topic_politics,0.84
evt_1291783434,topic_politics,0.8
evt_1291783435,topic_politics,0.838
evt_1291783436,topic_politics,0.838
evt_1291783437,topic_security,0.88
evt_1291783438,topic_politics,0.86
evt_1291783439,topic_politics,0.868
evt_1291783440,topic_politics,0.82
evt_1291783441,topic_politics,0.94
evt_1291783442,topic_security,0.9
evt_1291783443,topic_politics,0.8
evt_1291783444,topic_politics,0.88
evt_1291783445,topic_politics,0.856
evt_1291783446,topic_politics,0.856
evt_1291783447,topic_politics,0.96
evt_1291783448,topic_politics,0.9
evt_1291783449,topic_politics,0.8
evt_1291783450,topic_politics,0.8
evt_1291783451,topic_politics,0.9
evt_1291783452,topic_politics,0.84
evt_1291783453,topic_politics,0.9
evt_1291783454,topic_politics,0.84
evt_1291783455,topic_politics,0.856
evt_1291783456,topic_politics,0.88
evt_1291783457,topic_politics,0.8
evt_1291783458,topic_politics,0.88
evt_1291783459,topic_politics,0.88
evt_1291783460,topic_politics,0.94
evt_1291783461,topic_politics,0.94
evt_1291783462,topic_politics,0.94
evt_1291783463,topic_politics,0.8
evt_1291783464,topic_politics,0.86
evt_1291783465,topic_politics,0.856
evt_1291783466,topic_politics,0.84
evt_1291783467,topic_politics,0.84
evt_1291783468,topic_politics,0.96
evt_1291783469,topic_politics,0.8
evt_1291783470,topic_politics,0.808
evt_1291783471,topic_politics,0.8
evt_1291783472,topic_politics,0.88
evt_1291783473,topic_security,1.0
evt_1291783474,topic_politics,0.8
evt_1291783475,topic_politics,0.86
evt_1291783476,topic_politics,0.88
evt_1291783477,topic_politics,0.838
evt_1291783478,topic_politics,0.856
evt_1291783479,topic_politics,0.868
evt_1291783480,topic_politics,0.868
evt_1291783481,topic_politics,0.92
evt_1291783482,topic_politics,0.948
evt_1291783483,topic_politics,0.948
evt_1291783484,topic_politics,0.84
evt_1291783485,topic_politics,0.888
